Id,RoomNumber,Description,AdultsCapacity,ChildrenCapacity,Type,Amenities,HotelId,Image,BasePrice
adf2f81b-4ea3-491b-944e-b3b14198d553,688,Nice normal room,5,9,2,6129524,9f68cf47-1ee8-4a24-ad61-2d41bbae5329,room3a23c290-d87c-48c2-b9c3-7056872cc16b,1137
b92fcd43-faf9-4434-92de-c61d0170af65,685,Nice normal room,10,5,1,7742843,f25dac1a-45de-48a1-98b6-e13934b6c1c9,room8ef670bd-f72a-4f95-b990-2e1cb71aa5d0,718
65d310f1-850c-411a-bb1f-0cc53514c95f,25,Nice normal room,5,6,0,12470190,6d6be0d3-9eb9-424f-b5f1-4116b3e51d6f,room07b6c191-a467-4424-9576-9fcfef4c5827,399
310565a9-5e31-4d37-8ab8-e313b75284e0,651,Nice normal room,9,7,0,12291034,da247dfb-542b-4ad1-ac13-97ba1dc77670,roome8b481e4-0d17-4bb1-9f5e-ec3f41d609b5,118
1d8cb27f-e4fa-4c4c-9ef2-2c329d259bc6,821,Nice normal room,9,9,1,8640138,27800019-e5e2-47b2-9aed-456b458f2f25,room8e073cd7-d4b2-42e7-921f-85351acf93c3,306
92563c2b-dd55-4f49-b59f-652496b03b84,299,Nice normal room,9,10,1,10368755,6d6be0d3-9eb9-424f-b5f1-4116b3e51d6f,roomf31fa120-1a3b-48fd-a6f8-811bd104c34b,745
365f9d83-8d6c-4751-bef7-08ca593bbf41,194,Nice normal room,6,5,1,6053735,db52ddc9-7066-488e-bf0a-e78be17ee768,rooma9e29237-d954-48f7-93b0-6b80448e4fcb,841
f18e523b-afe9-47b7-a33a-069e7b2a3b52,811,Nice normal room,1,2,1,7168143,c38a848e-04e5-4dbb-8bdd-20b4d4d08ba7,rooma82f75f1-2c10-4f67-8a6d-5afd1df5fe3c,82
edf00e10-14f0-4da1-aaaf-0e96a1d694b2,188,Nice normal room,8,4,1,8545130,4c22a3d6-a190-4221-a390-1ddb4631beb6,room93ea4571-b3e5-4569-ba96-d0d0ab8dd149,452
53ebc093-0084-40b3-8445-e3b7a9e38b09,259,Nice normal room,4,2,2,6520533,763677b5-5c5c-480c-96da-94342f07e546,room30a88c88-94b6-400d-9e4d-b5adfb0faae2,1470
2aa798a7-5e85-4aab-b1e2-e6dad9dce37a,966,Nice normal room,5,10,0,12050829,b9e658c5-230d-4dcb-90c7-b67db06264b4,roomadab1886-e839-4400-861e-d68f95b90cdf,1523
3f06c2f7-3e93-4aa7-80d7-87789b7fc61f,758,Nice normal room,4,8,2,7476855,b9bd8223-3e17-4c28-90fd-0be610e89278,room47c22780-f0e4-4442-9298-4aafd0873fe8,980
a4f4d52d-9588-45fa-8f7a-a9a40fbe6702,511,Nice normal room,9,5,1,12697157,103abf57-f4d4-4299-9ae0-9cb1950dad1a,room51fd7364-9402-41b9-ba18-a8833f85ee53,962
03206585-86da-40a3-b47b-6eb5054c2c70,484,Nice normal room,5,2,2,5485341,d594ce88-36d3-424a-a077-a8337f88dddb,room02a69bb8-23c4-4a26-874f-56b855d517e6,1978
34d0037d-2f59-44d1-aa35-88eeb988e882,413,Nice normal room,7,2,0,15532302,9dfb1d02-cd7f-45aa-a6ac-1c992c3f5058,room12a0620c-bf38-47dc-9ca8-1d71fba295ab,2424
a574901d-49f7-465c-9103-ae97983abd70,900,Nice normal room,7,10,1,2553861,006a50cd-1db1-40ab-85f5-54843be1ac01,room1d3ddcdd-5356-4a8c-9b8e-5a9cb3e9a616,1463
b00fa0b2-88d8-4df4-93e5-64cb43a4d56a,195,Nice normal room,9,2,2,14349686,22677b81-c448-4dcb-8251-513a281e3418,room5bb6c199-84a4-4177-abff-91df3cec315b,76
26c43c13-428a-4f1e-9030-b762fe26106b,367,Nice normal room,3,6,0,3293234,2aa87254-1db1-44c2-8345-8940c0db6be3,room0beed32f-20ad-4f50-880d-7eed61725380,718
8939d968-80d3-4bd5-8794-e2fedea5fe66,921,Nice normal room,4,7,2,1953094,b098f45e-6bca-4563-b87a-3ffa5290c8ad,roomdd7262bd-850b-4665-997a-c79786fa4153,798
2c464821-48ca-4f54-9e57-f5e164678006,106,Nice normal room,9,1,1,5716110,914b111a-f0cd-4d55-8df0-36811337df45,roome3cb7067-4066-4337-8536-aeaa2f33f8a9,1199
5593ea2b-775b-46e1-ab12-8954e1c4d904,551,Nice normal room,6,4,2,143334,2aa87254-1db1-44c2-8345-8940c0db6be3,room947ebe6e-7ff7-4667-a14e-9e912065dfac,1634
92919033-87cd-40c8-9075-a466bcf13077,825,Nice normal room,6,3,0,8770116,2536b731-13c5-4551-a950-bc9df8cce83f,roomae4f6d13-0d8b-41e0-8411-24022ca10254,1187
7cedb2d2-98cf-420b-a94c-ef68ee660e2a,276,Nice normal room,3,5,2,14467158,fea5b473-4873-4bff-91f1-eda96b0b14af,room8165937a-c579-41dc-9fc2-2331a30e01eb,817
e16d4860-f90e-48f9-9c18-96aa43bbf0a9,945,Nice normal room,7,5,2,15520823,3e8dedd4-03dc-44cd-95fd-1652478c3028,roomcff9e648-5dac-4619-8293-2806d38f7d80,2172
89ed3baf-1aa9-43f0-b021-02b4a0b9ada4,831,Nice normal room,8,1,2,7426172,53ace8ab-823c-45d6-bab4-d1eaf942cd9b,roomcd21bda6-882e-4b05-ac4a-0b0f7d47d462,2184
c0d89a0b-b614-4dfc-aecc-1f0ba087f372,821,Nice normal room,7,4,0,1641924,db52ddc9-7066-488e-bf0a-e78be17ee768,roomfad674c8-9a2e-4321-b231-47078c81810d,206
207881f7-2a89-4916-9c49-f8d61b05840b,402,Nice normal room,5,8,2,7131541,b284c6d1-94f5-4a92-97ae-ab9ef5dc8fef,room73d40968-887f-485a-b74a-2febf687067c,2474
6b563d03-13a0-4ac1-b60d-663c5818b5d2,982,Nice normal room,6,3,1,12025854,1f2f8584-8cf3-4064-9b53-3d9fb2fe7891,roomcaf66589-54a3-4576-a4ae-5bb19947f2dd,2026
b88d7866-8d9c-4c89-9d6e-686b9d7bb56b,795,Nice normal room,2,6,0,3474191,42aecf96-6718-4491-ad1d-5255e72f1042,roomf69ed7eb-ff7b-45bf-a845-04c13c1e4674,27
930f895a-70a0-4b1d-b90e-4ba33c67fbe1,518,Nice normal room,2,7,0,12178293,d594ce88-36d3-424a-a077-a8337f88dddb,room3128212d-4542-4935-9eb5-13114bbb5d2d,651
9f355af0-8606-4575-aa62-d2df5d535b7b,611,Nice normal room,7,9,2,12080037,c38a848e-04e5-4dbb-8bdd-20b4d4d08ba7,room2268594e-be87-4001-86c3-5823628b42cc,1610
1b9e5d57-0492-42af-a8ad-9dec0735e045,924,Nice normal room,5,9,1,4942435,40213f52-0959-453b-8a4d-58d727d1f60e,roomcdb6b701-a3d4-4e39-868b-b3ff955e7c7a,533
b6189076-2726-4a95-8c19-f5faed8a49a6,67,Nice normal room,1,9,1,11949371,82e9852f-76ea-4c3f-ad54-372f596b4a40,roomc98482d8-5f07-446e-b1fe-dc26702fea38,1576
2ef042d5-3d85-4206-b9ea-4a55127eb991,856,Nice normal room,2,3,2,4309756,cf91ec9d-92a6-4bf8-8d9e-2bc24c45a4d4,rooma182fe03-be4e-42f4-8482-b1d93ed31c7b,332
d552e454-fc98-4241-9456-5ba9e87fc7a3,811,Nice normal room,4,1,1,13401346,b284c6d1-94f5-4a92-97ae-ab9ef5dc8fef,roomd9c7be5e-7763-44c2-aa73-6f2f3b6f7df8,75
09543817-5f2d-4d88-a99e-56d51efde300,164,Nice normal room,8,2,0,11240579,c8402250-eb80-4e9f-a71b-86cbb47c8165,roomb0ce0448-0753-4e02-9601-0a68f186bd3c,739
074de9cb-2486-48ea-8ccc-8a6945ec03c2,792,Nice normal room,8,3,2,16145085,c8402250-eb80-4e9f-a71b-86cbb47c8165,room83b2d2ef-3f16-48de-8dff-005df0bbd2f8,148
929d66a9-6a02-4da5-a402-d66992a624ea,321,Nice normal room,1,7,2,9760430,a97e19fe-1f75-4ed7-9e01-0806f58ae458,rooma6720624-3828-4b4e-8478-887d6b006823,640
95951dae-8dea-4e9e-b660-c769be9c1cec,478,Nice normal room,6,4,1,493908,db52ddc9-7066-488e-bf0a-e78be17ee768,roomd5dfc434-70e5-488c-b39e-708740fe0b80,776
3b62d43e-dd14-42eb-a7d6-d95e532747de,728,Nice normal room,8,2,0,7134648,3edb0d15-5b1c-47a4-a305-c4fa2bb7c894,room197396b1-0a65-40eb-aade-ef13493ef31f,2435
13eb38a6-e64b-4df9-a8e6-9a9adef92d11,292,Nice normal room,10,1,0,3975993,c8402250-eb80-4e9f-a71b-86cbb47c8165,room71bcfab1-08d3-451d-a368-8c76566611cb,2181
e8c7196f-0cc7-4a0b-a1dc-fa90850d7e63,255,Nice normal room,9,1,1,9287975,d594ce88-36d3-424a-a077-a8337f88dddb,rooma1faf434-f78a-404a-833b-7dacaa52da81,198
9d5c4a81-a2cf-4bb2-9326-a7e050373a93,854,Nice normal room,3,2,0,6844396,c107449f-9968-43df-8a49-abe249a77bf4,room41b08490-8fcd-4e44-8e89-bd3754b2df37,1040
6a585712-7727-4d98-a6b3-d540238de449,112,Nice normal room,5,10,1,7211508,fea5b473-4873-4bff-91f1-eda96b0b14af,room9caccd31-9603-4b2e-b055-ffbffb8caaa6,169
0f01e806-aff7-4896-a69d-7e64bc048a92,306,Nice normal room,1,1,0,6987419,3f778229-889a-4dfe-9a03-8f41fd09e839,roomc42f50cf-fd34-4cf7-a9e6-e06659ab5234,635
f08acb9e-c6e4-4b9d-831c-d94fcb4572ef,764,Nice normal room,7,4,0,7475891,831b3f41-978c-4cca-acc5-cc6ebb82a904,room1094c711-9c71-482b-b89e-8bd671e37f64,779
0f72bf98-a79e-4468-9ea9-af93d90b4077,475,Nice normal room,7,4,1,11971704,f60b6b5c-2780-487d-8ca8-7ff86e319069,room43045121-5b87-4fb5-8c5b-8be3e8fef319,2445
f256b5b2-d057-4969-840d-576a154d492e,883,Nice normal room,10,7,0,13123758,f632c5c1-dacb-4359-a353-a020c422af52,roomb3bf40e8-fb1a-46c8-a199-72390648b580,633
340ea13a-764b-4002-b0e9-892c19a7397e,60,Nice normal room,1,10,2,9123754,e0d9aef3-0690-4f86-b4ae-a9ccbfd28531,room71e748cc-9062-4372-b411-62575fc992e9,2273
b0e3ee33-a249-4a29-ac25-97cd1bf2f3aa,506,Nice normal room,1,9,0,6577833,2536b731-13c5-4551-a950-bc9df8cce83f,room1aa202f8-8465-4aa0-89a6-27e16f0acbe5,743
fb8497fb-409c-4e2c-bcd9-48755da0a708,999,Nice normal room,7,3,2,14788970,c38a848e-04e5-4dbb-8bdd-20b4d4d08ba7,room269b620a-284a-476b-9a67-de992ab83332,587
bd3fbcd2-fd26-4087-bab8-e11298fc6c3f,289,Nice normal room,8,10,1,14631474,1f2f8584-8cf3-4064-9b53-3d9fb2fe7891,roomae94c1b1-77e8-462c-b0b5-b758f8fca9d4,627
9fa54ac3-c4ed-4d88-9b32-8162f1955fd2,965,Nice normal room,3,8,1,3513034,d4e36b24-81ad-4360-86e0-6e2d7340af36,roomac795c5e-f468-4a2e-b7f8-1b8fff969a5b,496
256606f3-100d-4ea0-88fe-16a14b2a9ae1,835,Nice normal room,2,2,0,8198261,096f432c-ee3f-4283-88ab-4e541d31f48a,room40ad502d-0781-4a83-99a7-7b05ea8f4875,728
9c48b9af-3c3e-4700-b257-a3685689b273,962,Nice normal room,6,1,1,6433134,fea5b473-4873-4bff-91f1-eda96b0b14af,room376370b1-8586-482d-be7c-d33234d21a9a,1312
1f5256d0-43e1-4ad9-ae51-b55a31c82620,718,Nice normal room,10,6,1,4244502,c8402250-eb80-4e9f-a71b-86cbb47c8165,roomb0d4d784-4f87-41da-80fd-264d0a43403f,213
f626b8f1-7edd-4c23-822c-14ef3cfdc996,88,Nice normal room,3,6,0,12977007,b9e658c5-230d-4dcb-90c7-b67db06264b4,rooma5716ddc-5a43-49f0-9a6e-405e82ca7836,2165
5e7baf82-dd2e-404c-a53e-e64e61a220a0,300,Nice normal room,3,5,2,1374894,9f68cf47-1ee8-4a24-ad61-2d41bbae5329,room81f41d3c-2cf3-42bd-9ef5-f7f571ec7d9a,1311
8d0ca407-d7fe-4631-b5b8-f7004012c47e,328,Nice normal room,3,2,2,3100031,c8402250-eb80-4e9f-a71b-86cbb47c8165,roomb5d3fd39-d3a5-4ada-b69e-cd027e252ffe,195
5865d35e-f1f1-4b18-88b5-a7d03f8abb8b,85,Nice normal room,6,1,0,3207109,a97e19fe-1f75-4ed7-9e01-0806f58ae458,room0ce38c96-ad46-44f0-8b7c-afeeb45b660b,1788
cf6b2301-323b-4450-8797-6ccd5b1c0c62,504,Nice normal room,1,4,2,16611816,db52ddc9-7066-488e-bf0a-e78be17ee768,room69676287-cf7d-43f1-8a6d-01d2ebb76aa0,627
2602eec6-267e-413f-8b22-387fb9143e77,20,Nice normal room,8,8,0,5340201,d594ce88-36d3-424a-a077-a8337f88dddb,roomaecbaeb2-3117-4454-a4d5-821fca99c2f4,1717
e5c9fc00-9bba-45d9-a940-48a1934b0ea0,402,Nice normal room,4,8,2,7781734,53ace8ab-823c-45d6-bab4-d1eaf942cd9b,roomfd4d0efe-2525-4eed-bf31-45611846412f,1412
f19894a0-ef2f-4354-a1ff-5a1f7093fdfe,703,Nice normal room,2,10,1,7977506,e0d9aef3-0690-4f86-b4ae-a9ccbfd28531,roomf34dc539-6620-4a8e-bea8-52b52d2febbc,1120
66998357-f72e-45f3-84b8-7ebd430f0f09,384,Nice normal room,4,4,1,13125505,db52ddc9-7066-488e-bf0a-e78be17ee768,room6ce9bcc5-36c9-46cd-8c7c-8c062d968f9b,9
b4109e37-df9c-43cd-af4a-571a68768fb5,596,Nice normal room,5,7,0,14214104,c8402250-eb80-4e9f-a71b-86cbb47c8165,room064cc016-580f-40fb-8dd5-f4ddac398bb8,413
2f8532ee-3e45-404d-bf30-63770019d968,32,Nice normal room,8,1,1,1902987,c107449f-9968-43df-8a49-abe249a77bf4,room9361ff10-4223-45f4-b975-1d3e86a135d5,272
1a868096-63dc-41cd-9349-c9208028ac51,143,Nice normal room,2,3,1,12010668,0826f59b-55bd-4145-9b3d-672352f6fe26,room9a30ec67-433b-443d-b92f-ea9e0d85aab8,2298
ba347c44-0cd9-4873-b925-46a67c90487e,154,Nice normal room,4,2,2,8047349,103abf57-f4d4-4299-9ae0-9cb1950dad1a,room706fe5b2-dd55-4884-a3cc-eac0cce83b3c,873
6bb32a8d-e2b2-4a2c-b6c0-c82f32269c93,760,Nice normal room,10,5,0,8706073,5a68f434-24e8-46a1-a84e-7b1b775c5dbd,room997288a1-44ba-431d-ab86-7bab5fbf59ba,2335
62c0cf1c-b61b-49e5-853b-7ca60d658468,802,Nice normal room,5,2,1,3199021,96a6a001-3e42-48a5-81aa-71e51f5da843,room7d575858-80af-4f09-94e1-6f844000b4b5,644
e1f874be-1a46-433d-8df7-b1e52658bf19,751,Nice normal room,9,5,2,1027101,f632c5c1-dacb-4359-a353-a020c422af52,roomd1c870dc-5c2d-485d-96ff-37445eb027b4,539
5ff45f4c-15f4-4a7a-a0e2-938ff0e39d1a,743,Nice normal room,1,7,0,9486009,d4e36b24-81ad-4360-86e0-6e2d7340af36,room0ba502fc-675c-4fb6-8644-590449e08506,905
40c91ee6-eccc-4bed-af0c-ad2bf1bdb328,221,Nice normal room,5,2,2,11182082,2817f748-049c-4cb0-92d2-80365d793d5a,roomf3d1579d-0fb2-4242-a283-0568c223a561,1624
dbe107cc-d438-4742-9605-375c2a1a0ef4,212,Nice normal room,5,4,1,15431799,71f6858f-ed07-468c-9dce-f38ea0d35ef4,roomd0e9704d-b67b-4b9a-a055-b237f2ced47a,505
cd781fe7-1cc8-4acc-8d2b-b5d970a0ef78,987,Nice normal room,6,5,2,2369972,42aecf96-6718-4491-ad1d-5255e72f1042,room9d82decb-0af3-4bbb-a32d-90073c83c4d3,274
d10b3e2b-9d9e-482a-ab27-54967c25b7de,887,Nice normal room,4,7,2,4690041,530ed288-6fd2-44bd-b3f6-27206e60a262,room8db89cdb-b48c-4542-bf1b-b8ce640b9e41,808
a0543696-6cd2-4d53-a521-98c2ebea1a80,2,Nice normal room,3,8,1,13070748,530ed288-6fd2-44bd-b3f6-27206e60a262,room47de306a-65ab-4ad4-8333-c8d6c9f64566,1164
a9d6e4a2-02fd-4d15-9e2a-ee5821498991,293,Nice normal room,9,10,2,12952554,914b111a-f0cd-4d55-8df0-36811337df45,room70ac852c-8a74-4112-b84a-5be6154b73fe,967
2afca493-ca9f-4822-b72b-b41438d4853f,376,Nice normal room,1,6,0,12216452,f632c5c1-dacb-4359-a353-a020c422af52,room33b7fdea-a366-43fa-99fb-a15f5d851d1c,716
4f2b206e-2d29-4c0c-bc82-d656c57997d7,885,Nice normal room,2,3,2,9903034,e0d9aef3-0690-4f86-b4ae-a9ccbfd28531,roombe035ccd-55f5-4303-9d48-ce5ed837e524,864
6c5eb81a-ceea-40fa-8b3e-a9bd83c3ee07,59,Nice normal room,8,10,2,1951379,3e8dedd4-03dc-44cd-95fd-1652478c3028,roomb8232a83-da73-4363-8e9b-587241476d3a,2023
f6ccc04a-e3b4-497a-8ced-9d1cd94f6ad5,967,Nice normal room,2,7,0,435636,103abf57-f4d4-4299-9ae0-9cb1950dad1a,room4fab35ee-78f4-4e8d-8da8-365291079de9,1794
ddcf7fcf-9108-41af-a605-3b27b86883dd,587,Nice normal room,2,5,2,7976846,da247dfb-542b-4ad1-ac13-97ba1dc77670,roomdb2c8200-fd3a-4f98-a9a4-7abe41059bb5,1007
eea0d126-39df-4918-8240-13fdd78f84cf,42,Nice normal room,4,10,2,15177320,096f432c-ee3f-4283-88ab-4e541d31f48a,roomccd6de6d-5f5f-46b3-83b7-80422420f031,1902
6795b1a6-0d69-41de-9942-bf076d0cb580,673,Nice normal room,2,5,0,3791427,c8402250-eb80-4e9f-a71b-86cbb47c8165,room05df64a2-5a45-443b-8ee6-ed09976159a6,1535
6b379c0f-05fa-44b9-8ba4-1ff980747035,200,Nice normal room,9,6,2,2028918,a97e19fe-1f75-4ed7-9e01-0806f58ae458,room2a742409-7e73-435a-ab20-15d683d0be54,1923
2686d2fc-e2da-46c9-8151-19ab838188c9,972,Nice normal room,9,4,2,6461657,f60b6b5c-2780-487d-8ca8-7ff86e319069,room108e460a-8fe6-4494-bff4-33c3fe18c22e,2148
67042579-1298-4fc6-84c5-2edfc5e140cf,556,Nice normal room,3,9,2,7991382,103abf57-f4d4-4299-9ae0-9cb1950dad1a,roomc6b182f7-e5fb-40c0-a160-82124051eb3f,466
35ac89d2-c687-4e53-9396-3aafced09da0,862,Nice normal room,6,9,2,9191877,560145e4-f351-4449-b361-9bdd89f0a729,room2daabac1-00ed-41f3-925c-130b5607bb66,334
19f1eecf-4db1-431a-b06c-dff410648e26,469,Nice normal room,4,7,2,11803911,4c22a3d6-a190-4221-a390-1ddb4631beb6,room5f495ea6-b296-49e8-bc6b-c48d2dc4bf66,2229
6fe5ebd2-1753-4901-b182-bb275df988ac,749,Nice normal room,5,7,1,8862446,40213f52-0959-453b-8a4d-58d727d1f60e,room98721677-e501-4104-8066-f5c43e18e42f,1767
20266bc6-a276-4ece-8b8e-4834ec533f01,347,Nice normal room,3,10,1,11105041,3015b191-f883-4c97-bd52-45c4cc061443,room14de4b56-b53e-4576-bf01-2a904614beba,908
6d18322c-ad28-4b0c-b15a-2314c7a5c869,635,Nice normal room,5,3,2,5623536,6d6be0d3-9eb9-424f-b5f1-4116b3e51d6f,room606c7568-3a18-4353-862d-22be4b8b9757,87
a96c8d4c-19e6-4f09-9d82-e922c06fe8e5,402,Nice normal room,9,4,1,2305727,013f6e57-2e66-4780-b02b-24530f0027fe,roome20bd02f-99a6-44f7-9908-aaf428b668e4,852
4fb92a65-c70f-420a-a499-f89d3949bd6a,446,Nice normal room,2,7,0,9270335,a97e19fe-1f75-4ed7-9e01-0806f58ae458,room74bb6a32-1f37-4207-a454-23f660b54e06,795
2dc2a2e0-1c26-4a21-a41d-9cce28643423,152,Nice normal room,8,8,2,11887517,3015b191-f883-4c97-bd52-45c4cc061443,room8fb6d2b0-e851-46df-bc39-eee37c396f88,1366
9198ec55-c9d6-4bc0-8a92-b95fd37e2d06,498,Nice normal room,1,1,0,5987563,96a6a001-3e42-48a5-81aa-71e51f5da843,roomdd5d0782-0904-4d54-b742-ab5198d5fa40,564
fda8136f-f34d-4798-9c84-475a2e0d4f30,388,Nice normal room,1,6,0,5599873,53ace8ab-823c-45d6-bab4-d1eaf942cd9b,roomc183cc76-c819-4cd2-a93e-4c667371aeb8,227
d1c466bd-ec86-4c88-9d39-4685ce09d22d,308,Nice normal room,5,1,0,3831600,c8402250-eb80-4e9f-a71b-86cbb47c8165,roomcd68caca-a437-45b9-a661-926e2ac2755d,1672
3bcc7d2e-a6dd-404f-b20f-a0adc7d02e85,486,Nice normal room,8,6,0,85960,efaacd4c-25e9-4a04-9de1-564601a16d3b,rooma8347af7-09bf-4132-be6a-7d273acac47d,720
cb7a3214-78b5-4f8f-8718-2b6369a55016,303,Nice normal room,7,6,2,11340510,db52ddc9-7066-488e-bf0a-e78be17ee768,room7bd9509d-912a-4f81-9031-353d050c69bb,195
0773a948-f3f9-4a81-8b25-1011101dfcd4,936,Nice normal room,4,2,2,9582291,b284c6d1-94f5-4a92-97ae-ab9ef5dc8fef,roomc2d56934-3cd8-4016-8830-010c9c026388,889
25b2217a-875c-401d-9260-ea985accd5c4,747,Nice normal room,1,2,1,10710338,fea5b473-4873-4bff-91f1-eda96b0b14af,room8221464b-16d3-4f64-8175-ecb98f54c7ad,2276
aef6c2df-c580-4f7a-b9b1-f532ef04c445,240,Nice normal room,8,8,1,10367227,a97e19fe-1f75-4ed7-9e01-0806f58ae458,room6d2c797a-905f-4557-a80c-2f0f40771948,44
06f8a122-1fa7-4ea1-b9e4-5f072d337d28,441,Nice normal room,7,9,0,13211219,8312dcf2-46ce-4646-aea6-7e0724e2a47e,room534aaa23-d189-431c-8833-d99863da8ca6,1986
3e74597c-cb19-4723-8c66-a0dae931387a,470,Nice normal room,7,3,0,2990219,da247dfb-542b-4ad1-ac13-97ba1dc77670,room70d2ef85-5473-436f-8d28-ea2681f237de,973
e9f77160-72d5-4112-95b0-2b0d3b37d659,614,Nice normal room,7,10,2,14513255,e0d9aef3-0690-4f86-b4ae-a9ccbfd28531,rooma5f22278-5abd-46a7-988f-4439ef99d0f4,959
11471259-f97f-47a4-a962-07838112335a,286,Nice normal room,5,9,2,14738559,fea5b473-4873-4bff-91f1-eda96b0b14af,room3a66983a-e2c5-4574-bbfe-063b43d74310,1441
27db3e63-9c80-4c04-b909-c81f61af18af,614,Nice normal room,9,6,1,8767735,7872673b-06f8-4dad-8ac7-ff778a01082a,roomf621f44c-97e0-4167-820c-b8c293c093bd,205
326f7ada-439a-45c3-96c1-f414fd1b433d,35,Nice normal room,9,10,2,8765695,8312dcf2-46ce-4646-aea6-7e0724e2a47e,roomea784f17-9c22-4f9b-bf18-a185b1a9aa11,2435
d629acf4-f99c-4743-823d-6606eb7a9463,501,Nice normal room,6,5,1,4909416,3f778229-889a-4dfe-9a03-8f41fd09e839,room69ac723c-89e9-4157-93cb-cdf7a3989220,767
41f64ee4-69fc-49d7-ac05-c42481166ae7,86,Nice normal room,1,1,1,5743331,3015b191-f883-4c97-bd52-45c4cc061443,roomdad2b4e1-40bf-4df9-9979-81346eca12c7,994
daf89f2f-fa88-4c3d-9ebe-8d6241fdb82e,58,Nice normal room,3,6,0,13134668,4c22a3d6-a190-4221-a390-1ddb4631beb6,roomd5d5b76b-936d-48a7-a6b1-ff67bd646a41,2476
70d07506-5303-4dc5-a4a9-3ca38e1dd22b,264,Nice normal room,8,7,2,8539686,3f778229-889a-4dfe-9a03-8f41fd09e839,roomddf4e8ea-b81a-465c-8a66-5eafa470698b,173
b0f27cad-f6da-494d-97af-b1530d42b683,848,Nice normal room,2,2,1,2772049,e0d9aef3-0690-4f86-b4ae-a9ccbfd28531,room3809df3b-2e40-447f-ac08-0dd0ef598c56,2221
ac11c8a5-9303-4caa-ac45-2a4e6b398816,417,Nice normal room,8,10,0,12536315,f25dac1a-45de-48a1-98b6-e13934b6c1c9,room42c5a886-771a-4d8b-a2ed-1613e607b94c,2454
5d804776-5db1-4f91-819c-bf76c8d436ed,790,Nice normal room,4,7,2,11650689,133f7304-84f4-43e9-b6df-4a2a700eac42,room0e6d1832-522d-4dd6-a69d-0c70b943ad35,544
62fa9e6a-c681-4ad8-9672-ac9e2ab804cb,981,Nice normal room,1,2,1,1095594,96a6a001-3e42-48a5-81aa-71e51f5da843,roomfddc2a5d-9cd8-45ad-b772-80c09e10bae3,2302
e4f71cb6-674b-46fd-937e-d33b07f6bcd8,816,Nice normal room,4,10,0,3680013,3e8dedd4-03dc-44cd-95fd-1652478c3028,roomaa17ed51-ef22-4646-b41b-fa78890dc131,1098
26295539-b284-476b-9392-b832d785d4cb,912,Nice normal room,9,7,2,581502,40213f52-0959-453b-8a4d-58d727d1f60e,room8fcf1dc7-c2a2-4844-8691-eefcd6f51d6b,1869
1b448b23-4008-4d71-878e-50ecb90baaac,882,Nice normal room,1,3,2,3924262,6a1d7d9c-dd4d-46cf-89ae-b75934113c20,room8e10592f-36ed-4756-be64-d0b8f5cbbc27,330
40735617-3dac-4844-ae13-a93d2b1b57ec,480,Nice normal room,1,6,2,6211367,b098f45e-6bca-4563-b87a-3ffa5290c8ad,roomd0d50023-b758-43c6-841a-32c6a1ca9fdb,1276
7b4d484a-5a29-4aba-905b-12cc5242ba6c,785,Nice normal room,6,5,0,14537331,c8402250-eb80-4e9f-a71b-86cbb47c8165,room82d2cd19-5a9f-4646-8068-32c8a705a67e,819
19820b98-8782-4dbe-bde3-ca23bf003782,404,Nice normal room,2,4,2,631451,6d6be0d3-9eb9-424f-b5f1-4116b3e51d6f,room665d343f-f6f3-4457-be3b-50ee74e03a67,311
f0843a45-5b3a-4966-8fcb-cd53ede6bdd1,882,Nice normal room,9,4,2,4699756,82e9852f-76ea-4c3f-ad54-372f596b4a40,room07176e18-6c14-4b0d-b653-3557ce7bc1ed,1048
ff580946-8601-4d43-b0a7-098492a5ad9b,517,Nice normal room,7,8,0,2915685,9f68cf47-1ee8-4a24-ad61-2d41bbae5329,room995a4cc0-d647-4a1a-8292-def0e25171b0,1331
86e3f368-0ee6-494f-9d4f-95db5ef8ac78,640,Nice normal room,8,3,1,5596902,9dfb1d02-cd7f-45aa-a6ac-1c992c3f5058,roomb5be0d02-885b-4f7b-8c21-a4f2c895c674,723
798c2466-96ae-423b-9e33-7032b2bb288c,879,Nice normal room,3,9,0,14521249,61875cd2-fef1-4a3f-bd4c-e1ac33180fa5,room45083cba-48c1-4650-b378-4e9b67e27512,1248
a80b6770-e3dd-4ad4-be66-1fdb24d44568,341,Nice normal room,8,5,0,14126346,2aa87254-1db1-44c2-8345-8940c0db6be3,room77644c1f-0933-4a92-8137-543b2a0244b2,1440
53a67852-3157-4302-a26f-65bc523ad2d7,632,Nice normal room,5,4,2,1482539,3e8dedd4-03dc-44cd-95fd-1652478c3028,roome72573d8-41ce-4b70-ad35-474fa18097a6,990
701ab67c-607d-4da4-a4e0-db96eb06eacd,412,Nice normal room,3,4,0,5920268,3edb0d15-5b1c-47a4-a305-c4fa2bb7c894,roomed0a930d-8d70-4c0b-9754-7ee9dd622082,341
d61a9431-2654-4151-b253-d30a0f2ecbd3,803,Nice normal room,1,3,0,4962819,01d8bc35-c2bf-48c6-bce8-f10eb7668418,room6a3967ba-5d2c-4aef-bcb0-81679af0dbc3,2198
b8a9d6a4-5c17-4917-8e6b-c7c8a308d2c0,587,Nice normal room,6,7,0,16244163,cf91ec9d-92a6-4bf8-8d9e-2bc24c45a4d4,room59498a4e-3dd7-4dd9-b02e-3330a14f4a1b,174
